45,Male,80.8,183,131,54,1.7,1102.0,3.5,4,3,26.08
23,Female,40.9,167,145,61,0.82,594.0,2.1,3,1,13.36
47,Male,127.8,198,157,60,0.77,598.0,3.5,2,1,46.94
43,Female,40.5,187,143,51,1.5,965.0,2.2,3,2,13.38
21,Female,51.0,174,132,73,1.78,706.0,2.2,3,2,17.44
43,Male,81.0,188,152,65,1.58,1189.0,3.5,5,3,25.56
31,Female,53.5,172,133,69,1.22,811.0,1.8,4,2,17.27
50,Female,70.4,160,143,58,0.73,470.0,2.7,2,1,29.3
23,Male,57.7,179,149,67,1.15,942.0,3.4,3,2,19.73
22,Female,61.8,169,166,61,1.83,1519.0,2.7,5,3,26.75
27,Male,104.3,162,135,62,1.28,950.0,3.5,3,2,36.95
19,Female,65.7,170,121,57,1.6,883.0,1.9,3,2,26.32
30,Male,120.3,171,136,65,0.66,494.0,2.6,2,1,31.32
57,Female,51.9,169,151,67,1.05,713.0,2.6,3,2,21.06
19,Female,59.1,184,162,50,1.42,1336.0,2.7,5,3,23.98
37,Female,66.9,184,127,67,1.38,876.0,2.1,4,2,21.84
41,Male,101.1,160,162,66,0.79,634.0,3.2,2,1,30.19
28,Female,72.9,197,152,74,1.13,831.0,2.2,3,2,26.14
29,Female,75.6,175,149,57,1.31,976.0,1.9,4,2,23.33
57,Male,55.7,170,126,70,1.13,705.0,3.0,3,2,14.07
39,Male,102.3,192,148,50,0.89,656.0,2.4,3,1,27.18
31,Male,86.9,185,130,65,1.72,1230.0,3.5,4,3,30.43
47,Male,98.2,199,148,64,0.76,557.0,3.0,3,1,27.2
22,Male,107.4,195,138,63,1.34,1017.0,2.2,2,1,35.47
21,Male,67.0,161,152,74,1.32,1104.0,2.1,3,2,25.85
42,Male,86.3,172,127,55,1.77,1113.0,3.5,4,3,27.55
35,Male,127.1,187,128,69,1.02,718.0,3.4,4,2,48.43
57,Female,75.6,186,153,65,1.05,723.0,1.8,3,2,27.11
31,Female,76.7,174,127,74,1.39,883.0,2.3,4,2,29.23
49,Male,57.2,192,149,57,1.74,762.0,3.5,2,1,16.01
34,Female,66.5,191,157,52,1.71,636.0,2.3,3,1,23.28
57,Male,83.4,172,166,67,1.57,1290.0,3.5,4,3,30.63
23,Male,87.3,164,129,58,1.87,1327.0,3.5,5,3,23.93
24,Male,87.1,187,166,67,1.57,1364.0,3.5,4,3,28.77
25,Male,66.6,184,166,56,1.38,1260.0,3.0,2,1,25.69
46,Male,88.7,166,146,66,0.75,542.0,3.5,2,1,33.38
